LMT1_x,LMT1_y,LMT1_z,RMT1_x,RMT1_y,RMT1_z,LMT5_x,LMT5_y,LMT5_z,RMT5_x,RMT5_y,RMT5_z,LHeel_x,LHeel_y,LHeel_z,RHeel_x,RHeel_y,RHeel_z
-458.5390025,-505.9635511,-28.45682561,122.8957156,-952.9315183,-46.58404718,-417.602471,-520.0917269,-130.1379938,110.1793809,-941.1529118,61.72621818,-289.2641351,-376.773029,-81.76346481,-84.32267263,-913.0348289,2.366809517
-433.9601262,-516.3719258,-30.99839848,95.44850184,-954.132044,-44.61456756,-392.8268275,-528.1640522,-132.8971795,82.92579157,-942.419063,63.72692288,-269.0377088,-381.2930046,-83.36657251,-111.1989027,-911.5839888,4.505917113
-409.3357467,-528.9396062,-33.3368279,67.93156841,-953.4040912,-43.69025553,-368.7138345,-538.2612198,-135.6924549,55.43475209,-944.0970643,64.90394119,-250.3711656,-387.0136049,-85.99329771,-138.5464674,-911.0617618,6.472953884
-384.7392422,-544.1112093,-36.25037509,40.00816773,-955.5364062,-43.08427349,-343.9069425,-550.8301812,-138.7272257,27.45129237,-946.4292066,65.52653923,-232.9035165,-394.3549073,-88.28508498,-165.8022107,-909.8169244,6.733506135
-359.8246816,-560.8646634,-38.60868755,12.11505497,-955.0365288,-43.57300129,-319.3014141,-565.1142139,-141.341853,-1.007914325,-949.3220711,65.17250895,-217.2335623,-402.5295761,-91.36484331,-193.5962096,-909.1399482,6.474865835
-334.5317195,-579.4447732,-41.2265204,-16.23598679,-956.5021135,-44.29964039,-293.7138906,-581.0436675,-143.9202899,-30.03324795,-951.6899534,64.42117,-202.7892655,-411.9678008,-93.96146007,-221.4416911,-907.5035038,4.858660849
-308.7612973,-599.4251179,-43.78891468,-45.06870133,-958.555442,-45.76126462,-267.3516639,-598.2399066,-146.2554609,-59.37520036,-954.4820401,62.92030912,-189.6509816,-422.6907596,-96.32790613,-249.2920417,-904.9945476,2.719681829
-282.6704635,-620.3579878,-45.85106123,-74.00988805,-960.0908736,-47.73489601,-240.3169033,-616.3583887,-147.8508818,-88.86680542,-957.6963728,60.92147129,-177.4850575,-434.9115762,-98.09186129,-276.9472505,-901.7353321,0.632869817
-255.7598266,-642.1349989,-47.34980967,-103.6080156,-962.2773193,-50.09201539,-212.9851221,-635.0700211,-149.0530324,-118.4030257,-960.4033243,58.58673135,-166.020563,-448.7571834,-99.72055149,-304.5726398,-897.834705,-1.20109927
-228.3783503,-664.6945341,-48.81109141,-132.8512722,-964.7836262,-51.97183783,-183.8889137,-654.1186667,-149.3823756,-148.2716701,-964.1028171,56.62957843,-155.6375619,-464.0712489,-100.147297,-331.1469976,-892.5257515,-3.14705679
-200.1887201,-687.5311251,-49.60434073,-162.518738,-967.7314777,-53.87804613,-154.5856194,-673.1984662,-149.2086473,-178.245878,-967.8064732,54.68320609,-145.4517445,-481.1400656,-100.4741517,-357.0859614,-886.2407622,-4.55220628
-171.0411514,-710.3537144,-49.54901252,-192.5585091,-971.2752269,-55.62611013,-125.230673,-692.1588194,-148.4985269,-208.348025,-971.5963298,52.92581621,-135.243978,-499.9102947,-100.6922724,-381.9215676,-878.8218221,-5.475259708
-141.3006759,-733.0446409,-48.96856318,-222.6431886,-974.6354829,-57.33600274,-95.77403087,-711.0052572,-147.2276694,-238.2565009,-975.3562949,51.23973994,-124.6295084,-520.3646064,-100.5928247,-405.5693786,-870.8005986,-5.474630336
-111.0278606,-755.5222435,-48.33746154,-251.900315,-978.0745983,-58.69340061,-65.56877806,-729.2083216,-145.6049477,-267.4728178,-978.8997319,49.88706219,-112.8615453,-542.1147201,-99.75859948,-427.0769303,-862.2635313,-5.445168182
-80.0351092,-777.3288133,-46.95895922,-280.968032,-981.2777817,-59.67848191,-35.60387077,-747.0801697,-143.5170307,-296.5897162,-982.1916537,48.89403664,-100.2494306,-564.9794408,-98.71802369,-446.7087865,-852.9514167,-5.004288104
-48.54178675,-798.3939249,-44.85568236,-309.4352637,-983.754499,-60.41816281,-5.77421318,-764.5359237,-140.9793748,-325.0212581,-984.6764461,48.1671559,-86.55754578,-588.6869746,-97.41959849,-464.4505722,-843.3100937,-4.017127468
-16.55634969,-818.4191268,-42.15942685,-337.1556893,-985.4351621,-60.74975638,23.81099546,-781.4253824,-138.1588413,-353.2579762,-986.5647304,47.7334445,-71.80871942,-612.8705971,-95.81246813,-480.000653,-833.1344044,-2.881006938
15.80377229,-837.4225253,-39.01051654,-363.7664426,-985.5762204,-60.72265835,53.41018029,-797.6562035,-135.02759,-380.5410963,-986.7690219,47.68348996,-55.86488001,-637.3152204,-93.83581561,-493.6471748,-822.7918062,-1.461767698
48.63076754,-855.246617,-35.44513279,-389.2716458,-984.6747493,-60.36505729,83.00579187,-813.1586687,-131.682311,-407.1394982,-985.9299777,47.85581828,-38.77490933,-661.8357015,-91.45235676,-505.4844458,-812.1863926,0.163681814
81.7996664,-871.7351174,-31.51661831,-413.7663195,-981.9574266,-59.66272504,112.363172,-827.840613,-128.2319038,-433.1373446,-983.1721198,48.30099116,-20.78486748,-686.25026,-88.58778621,-516.1786392,-801.2743756,1.887949938
115.4426242,-886.8108494,-27.30390472,-437.3093042,-977.4406388,-58.76676224,141.6269001,-841.6653632,-124.7257824,-458.4328918,-978.4293069,48.8701717,-1.879307693,-710.5472706,-85.20254237,-526.0614398,-789.9793403,3.67457837
149.4646243,-900.3359224,-22.89809124,-459.9423077,-970.8834528,-57.94348361,170.7337329,-854.5615621,-121.2198069,-482.6852673,-971.4187575,49.3651979,17.82931873,-734.6659981,-81.30377285,-535.8848794,-778.1238059,5.303987198
183.4491593,-912.1676589,-18.45514917,-481.9726454,-962.1356093,-57.3383308,199.3484797,-866.4262701,-117.8050495,-505.9185007,-961.909849,49.69490322,38.07562089,-758.4183045,-76.90074714,-546.508382,-765.4162951,6.371899895
217.8540468,-922.0899201,-14.12126925,-502.5251186,-951.137156,-57.41212697,227.7665408,-877.2473956,-114.6518819,-526.8625848,-950.1374937,49.56676569,59.18944857,-781.835646,-71.92540875,-557.8126544,-751.7533174,6.771168243
252.1322956,-929.8882302,-10.1559998,-522.5567201,-938.2312507,-58.20159316,255.4873688,-886.9903031,-111.9660802,-546.2839328,-936.4434611,48.87980957,80.89070311,-804.5940652,-66.43208894,-569.5510576,-736.925967,6.555175196
285.7340595,-935.4282718,-6.708039944,-542.5459502,-923.6714057,-59.85765801,282.0491842,-895.7730143,-109.8279303,-564.5870785,-921.1584702,47.57001905,102.9406035,-826.3374431,-60.39294915,-581.298353,-720.8845927,5.725773235
318.5061328,-938.3609758,-3.882275526,-562.0717967,-907.4899741,-62.34103347,307.2964638,-903.9401651,-108.3280491,-581.3716378,-904.6223544,45.60258522,125.3692984,-846.7210698,-53.80274581,-592.706579,-703.782242,4.662007522
349.7434718,-938.628421,-2.068964344,-580.7610701,-889.863849,-65.22145427,331.0652195,-911.4678842,-107.5300243,-596.6742209,-887.0721391,43.27661661,147.9521602,-865.0451227,-47.03177757,-603.4213814,-685.7518344,3.654783348
378.728665,-937.1096129,-1.402311433,-598.4539932,-870.988734,-68.15221157,353.1342609,-918.5638031,-107.2907481,-610.6966108,-868.843161,40.83568517,170.1571159,-880.972075,-40.55073795,-613.0196105,-667.0243649,3.467077597
404.5558295,-933.1187364,-1.437853637,-614.792764,-851.0154083,-70.72619207,373.2885782,-925.0295022,-107.0997118,-623.6158538,-850.1240788,38.61063301,191.1128136,-894.3160564,-34.87423596,-620.9255133,-647.7906205,4.006816672
426.24272,-928.0575623,-1.984323969,-629.8724076,-830.3156492,-72.55129309,391.0862159,-930.2297349,-106.743019,-635.6182775,-830.9785229,36.99107822,209.8026667,-904.9072842,-30.3165287,-626.4084826,-628.3194025,5.614505379
443.1499597,-922.9037541,-2.67741699,-643.5432177,-809.0946992,-73.682625,405.7985553,-933.9542857,-106.1017665,-646.6588806,-811.4430768,35.9441248,225.2008772,-912.9117901,-26.79536476,-629.0433378,-608.8670406,7.727558551
455.2863489,-918.1462377,-3.113273263,-655.318342,-787.4902585,-74.24925317,416.9213623,-936.6726387,-105.0788403,-656.4270269,-791.5925247,35.36621837,236.7788257,-918.8336132,-23.93328956,-628.8917602,-589.7263003,10.14182109
462.7796391,-915.3660985,-3.185761945,-665.1596662,-765.7720621,-74.4290077,423.785523,-938.9612196,-103.874574,-664.4328419,-771.543093,35.09448577,244.1377894,-922.8378451,-21.16330158,-626.0242729,-571.1828666,12.31270872
465.2446827,-914.6661393,-3.050195039,-672.934633,-743.9863847,-74.40656663,425.1307484,-941.4218806,-102.5355274,-670.5173787,-751.3502948,35.0244789,246.5174483,-925.6011184,-18.1325917,-620.3810035,-553.3868428,14.10728571
464.3789089,-915.2009438,-2.645965325,-678.4771542,-722.2209541,-74.17594558,423.5345726,-944.5741556,-101.0151042,-674.291145,-731.119743,35.05583375,245.5720396,-927.6384378,-14.7960017,-612.3463778,-536.3792978,15.49415179
459.2876498,-917.9200324,-1.598996758,-679.7616194,-700.4110908,-74.32082966,416.9966237,-948.5396351,-99.05073496,-674.9163307,-711.1849998,34.73207922,240.2761847,-929.4136322,-11.08120933,-602.3375264,-520.0687269,17.1344109
450.5971745,-922.618236,-1.122595231,-679.6189187,-679.2869879,-73.93636222,406.4455565,-953.4283755,-97.66579786,-673.2197651,-691.3521246,34.8676919,231.3303184,-930.4819897,-7.330889803,-590.6339164,-504.2088799,17.09275631
438.592653,-928.8256281,-0.26952204,-677.6023321,-658.7110401,-73.58650494,392.7910105,-959.4475692,-96.0269927,-668.5697337,-672.0554232,34.93480363,219.129565,-931.5512865,-4.384675998,-577.2457071,-489.1533369,16.71605554
423.3137853,-936.2966997,1.295260249,-671.6025929,-638.728109,-73.20088699,375.8924127,-965.0104317,-94.32329812,-660.6341479,-653.7671094,34.94181207,203.8753435,-932.1341639,-1.114596313,-562.5328396,-474.354732,16.30563952
404.8896438,-944.6235019,2.545298168,-664.1978018,-620.0526016,-71.35652161,355.273507,-969.1112397,-93.10356632,-648.8029714,-636.5280074,36.00015488,185.7245266,-932.28307,3.107795197,-546.5947482,-459.7753825,14.83295506
384.0741583,-952.3183202,5.612435505,-653.1121634,-602.547351,-70.09943408,333.5200296,-971.5092685,-90.75091259,-635.191472,-620.7705533,36.57984811,165.4406616,-932.8041425,7.187603387,-529.2358422,-446.320269,14.66213585
361.1965357,-958.8127424,9.293835496,-639.5180155,-586.7234578,-68.28669745,310.2426257,-971.5560122,-87.92379236,-619.2654654,-606.3838526,37.71171487,143.231448,-932.9097104,11.88370009,-510.7035197,-433.66478,14.8107569
337.0891352,-963.0577405,13.57090522,-623.4597527,-572.8873462,-65.76829129,286.0646339,-969.1730475,-84.2889508,-601.3541004,-593.5817338,39.66286426,119.7362833,-932.613144,17.44022005,-491.0040402,-422.1305029,15.79351706
312.4144183,-964.9172737,18.01041288,-605.3066362,-561.3225506,-62.60735686,261.2861285,-965.0655287,-79.97103464,-581.8562057,-582.5660978,42.42235031,95.5198022,-931.6808872,23.72816984,-470.2920446,-412.0591248,17.50885642
287.5469881,-965.2518869,21.90401664,-585.3575633,-552.1874106,-58.9936856,235.9561328,-959.5571473,-75.65422612,-560.9986288,-573.4554176,45.82502046,71.11216932,-929.809551,30.59118574,-448.6634477,-403.6512328,19.60617165
262.4775731,-964.6443451,25.22853062,-563.9840945,-545.5473454,-55.20430346,210.1898384,-953.9878871,-71.56824459,-539.0279368,-566.5362079,49.53295975,46.51309114,-927.1928805,37.2366763,-426.4155138,-397.1217664,22.04780742
237.2361993,-962.8448133,27.75933832,-541.5016734,-541.3665819,-51.47490933,184.0783425,-949.2581856,-68.16889413,-516.0960904,-561.79684,53.26362557,21.68591288,-924.2502653,42.99537153,-403.8853771,-392.354158,24.49663634
211.3932704,-961.2239291,29.53691136,-518.1978776,-540.125656,-47.89640459,157.6004674,-945.3461197,-65.7038316,-492.3976313,-559.7874152,56.87386468,-3.738111324,-921.3092764,47.12738182,-381.4511273,-389.467969,27.05167936
184.5873864,-960.2597975,30.71572816,-494.2831412,-540.61928,-44.53096135,130.8355082,-942.3569379,-64.15698787,-468.339246,-559.8745958,60.31688532,-30.13046312,-918.6244935,49.33055674,-359.5668837,-388.6167509,30.15400739
157.6710465,-959.6644358,30.90478773,-469.9823511,-544.2436988,-40.95517794,103.9788252,-940.5993245,-63.8220502,-443.5281051,-562.5060308,63.92163515,-56.76316356,-916.7371825,49.91696817,-338.4245425,-388.8567269,33.10706884
130.3868084,-959.7069971,30.55059221,-445.4865984,-550.3358217,-36.9337555,76.897461,-939.7904485,-64.06927287,-418.2349835,-567.5210685,67.92356447,-83.78819073,-915.6524547,49.6853764,-318.3763765,-390.9685569,36.3475408
102.7753222,-960.5088759,29.82866923,-420.8256667,-558.8293804,-32.34241369,49.39024606,-939.6916378,-64.71206606,-392.5199377,-574.580479,72.45990586,-111.1253784,-915.1660554,49.20727593,-299.587598,-394.4760271,39.84548696
74.58120803,-961.9506434,29.75466061,-396.1811655,-569.5031488,-27.30443775,21.55337558,-940.7521172,-64.86687967,-366.8187148,-583.5433919,77.45091844,-138.9609201,-914.8184154,48.76511606,-282.1457238,-399.5815394,43.78365618
46.05406854,-963.6137375,30.25284698,-371.5245739,-582.2938009,-21.67387992,-6.746038227,-942.8073803,-64.53035251,-340.9169892,-594.2539348,82.98312534,-167.083299,-914.6305653,48.80814945,-266.073822,-406.3631086,47.92938702
17.66616824,-963.2847355,31.59696075,-346.339531,-596.6977879,-15.73203227,-35.55022191,-945.0917877,-63.54152548,-314.4990312,-606.2687968,88.80119706,-195.6518918,-914.7705107,49.56789474,-251.5716923,-414.262804,52.55196695
-11.35534551,-965.1922822,32.83396472,-321.3998557,-612.4502556,-9.766829776,-64.56592628,-947.446568,-62.38475843,-288.0387817,-619.3857272,94.50227786,-224.0837716,-914.1886038,50.72169493,-237.6930767,-423.9996368,56.63042944
-40.8820073,-968.2084333,33.97511285,-296.2437589,-629.3465267,-4.254728982,-93.78080029,-949.2783153,-61.20231844,-261.8675869,-633.4850321,99.83270202,-252.5278824,-912.8584136,52.05558004,-224.4858812,-435.4956014,60.53883191
-70.70878728,-970.7369386,35.20504284,-270.6013967,-647.2026168,0.936007456,-123.1188849,-950.9740453,-60.0628158,-235.2120397,-648.3694771,104.7608873,-281.2084632,-911.0236145,52.80731329,-212.2920065,-448.4345559,64.28822151
-100.9498223,-972.3383908,37.2161476,-244.9015593,-665.6082845,5.999910132,-152.3596247,-953.6344265,-58.78940816,-207.4624321,-663.5309686,109.0602304,-310.2440898,-907.9954074,52.29636471,-200.8005666,-462.6246313,67.48033371
-131.03793,-972.762517,39.12624083,-219.9490288,-684.2925395,10.83895892,-181.8497837,-957.5661878,-57.82174763,-179.2777605,-678.6322816,112.5897461,-338.9028144,-903.2868451,50.52107818,-189.3898857,-478.0995228,69.80863872
-161.7405931,-975.5744919,40.43116742,-193.4730684,-703.3907789,14.2810689,-211.1761854,-959.858508,-57.16076298,-152.1658524,-694.3211637,115.4880065,-366.7534529,-897.6549348,48.9561277,-178.0885632,-495.2871499,72.43714933
-192.2992789,-978.5478729,41.8195498,-167.2879421,-722.8698388,18.00095531,-240.5654897,-963.5640152,-56.46845439,-124.3164014,-709.7211326,118.0775087,-393.0896022,-890.0095305,46.84512197,-166.3411821,-513.6466432,74.13794414
-222.753051,-981.4513349,43.0619864,-140.2439695,-742.1627195,20.71953924,-269.5714293,-966.5932585,-55.9410159,-96.92074369,-725.3244006,120.0792786,-418.112914,-881.383323,44.15578469,-154.1799342,-533.1766408,76.00981293
-252.7777811,-984.4197735,44.28364752,-112.7026962,-761.3986847,23.03529328,-298.0959172,-969.5769545,-55.4174428,-69.33949588,-740.8098618,121.6637192,-441.1015931,-871.7230362,41.09959881,-141.2343483,-553.6760211,77.46850071
-282.3928433,-987.0008241,45.38876199,-84.59821197,-780.3958927,24.55400634,-326.0972892,-972.2144264,-55.04907883,-41.73780553,-756.2885332,122.6235821,-462.1639827,-861.2655297,37.32527273,-127.6589539,-575.1075367,78.70549897
-311.2821266,-988.3844004,46.0580312,-56.11217157,-798.7941847,25.19152888,-353.6169319,-973.9058351,-54.96319714,-14.54093946,-771.6340184,122.9956238,-481.5005707,-850.6196136,33.14970132,-113.7239992,-597.201942,79.6203131
-339.8508667,-991.7618395,46.21933526,-26.3103333,-817.084998,25.99137603,-380.4980601,-975.8316523,-55.29946459,13.95777692,-786.2771109,123.3145902,-495.7473295,-838.2547603,29.02497187,-98.00107944,-619.836815,79.68842829
-367.3846957,-992.442188,45.83260828,3.577348901,-834.4087,25.6774881,-406.7003546,-975.9661393,-56.13601456,41.72991411,-800.686691,122.826033,-509.4308597,-826.5259695,24.30305672,-82.2814784,-642.9464509,79.48153116
-393.9172897,-991.6393028,44.65199556,33.95957071,-850.8626529,24.59509778,-432.4306908,-974.4765793,-57.51663339,69.53954511,-814.4871884,121.7709961,-521.2901711,-814.5996641,19.33553506,-65.86467934,-666.3570372,78.61346709
-419.1786609,-988.8273491,42.73811263,64.90917712,-866.2996942,23.06303318,-457.4842976,-970.9833913,-59.38607294,97.36191489,-827.5538984,120.418585,-532.1948163,-802.7369018,14.5608735,-48.65989297,-689.9286697,77.09890889
-443.3897244,-984.0753372,40.14617896,96.19130675,-880.6381253,20.86412003,-481.932746,-965.4320461,-61.74313154,125.129384,-839.8828591,118.5075244,-542.571369,-790.6013921,9.755311831,-30.6972146,-713.5778491,74.85758057
-466.5158417,-977.3320022,37.28286381,127.6759308,-893.8450365,18.23840341,-505.6332954,-957.8012751,-64.21936923,152.7550235,-851.5117683,116.2768375,-552.9317772,-778.0938133,5.225480957,-11.85801958,-737.1229663,72.02768576
-488.7431943,-968.4903903,34.4369343,159.2116248,-905.8212327,15.18912826,-528.464767,-947.9524343,-66.63052851,180.1634241,-862.4405904,113.7375343,-563.8107598,-764.9051333,1.175737691,7.839286188,-760.3881109,68.67616204
-510.4210053,-957.5775709,31.96856772,190.3828067,-916.5063936,11.7571081,-550.3335675,-935.8848178,-68.78218741,207.1309715,-872.7119729,110.9245958,-575.2898223,-750.6774668,-2.254967295,28.30798389,-782.9879832,64.9571545
-531.5770744,-944.6405123,30.4172416,221.0797744,-925.9407038,8.122673981,-571.0868965,-921.9461538,-70.29749293,233.5497138,-882.4426298,108.0474063,-586.9305834,-735.2302506,-5.236045971,49.49826582,-804.6993606,60.90542469
-552.6286641,-929.7385993,30.12477593,251.17833,-934.0179469,4.373277675,-590.7100387,-906.3846218,-70.94616867,259.2625941,-891.7871733,105.2865679,-598.2789479,-718.4379693,-7.967974284,71.28260519,-825.214274,56.57113463
-573.8010626,-912.8012936,30.78525106,280.2558932,-940.4315534,0.5070978,-609.0898211,-888.9077573,-71.16699747,284.0075221,-900.8295923,102.7298604,-608.8740319,-700.0721645,-10.43252001,93.29957134,-844.0331874,52.26978115
-594.6471305,-893.7000126,32.29201115,307.9922013,-944.9527516,-3.471987187,-625.9087982,-869.7759613,-70.97672785,307.6214604,-909.7237096,100.4030437,-618.5752445,-680.2373527,-12.92816914,115.1650159,-860.9034334,48.26644906
-614.6499256,-872.3804487,34.26661775,333.8508048,-947.2907889,-7.51887297,-640.8870592,-849.1336651,-70.54439105,329.8222596,-918.4712555,98.22549398,-627.1670942,-658.9999119,-15.69165659,136.2634819,-875.6737399,44.89551601
-633.1888836,-848.8296979,36.46207383,356.9889215,-947.5036372,-11.80772978,-653.875257,-827.308432,-69.94883389,350.2312814,-926.9880111,95.74520832,-634.4145313,-636.518142,-19.26866688,155.8062207,-888.255212,42.46301056
-649.7658693,-823.3891446,38.13942282,376.6121415,-945.7802336,-15.97382954,-664.7522499,-804.1270474,-69.65011091,368.3381413,-934.6758796,92.84482609,-639.5223749,-612.9089952,-23.31314758,173.0384035,-898.4747816,41.00127996
-664.2713002,-796.2748867,39.55313348,392.0984495,-942.6460172,-20.18862678,-673.8263295,-780.2106924,-69.37446204,383.5508019,-941.5600209,89.16815688,-642.0589269,-588.7358725,-28.40692132,187.2183466,-906.785556,40.33426361
